av_key,sample_id,stem,wav_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,embedding_path,embedding_dim
01-01-01-02-01-23,03-01-01-01-02-01-23,03-01-01-01-02-01-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-01-23.wav,23,test,01,0,neutral,01,02,01,7,surprise,0.11314,0.13327,0.148325,0.072879,0.140508,0.09379,0.0998,0.198288,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-01-01-02-01-23.npy,96
01-01-01-02-01-24,03-01-01-01-02-01-24,03-01-01-01-02-01-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-02-01-24.wav,24,test,01,0,neutral,01,02,01,0,neutral,0.193912,0.132853,0.076789,0.150868,0.101593,0.062355,0.160687,0.120943,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-01-01-02-01-24.npy,96
01-01-01-02-02-21,03-01-01-01-02-02-21,03-01-01-01-02-02-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-02-21.wav,21,test,01,0,neutral,01,02,02,0,neutral,0.184437,0.154148,0.165804,0.138493,0.103177,0.090037,0.090813,0.073091,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-01-01-02-02-21.npy,96
01-01-01-02-02-22,03-01-01-01-02-02-22,03-01-01-01-02-02-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-02-02-22.wav,22,test,01,0,neutral,01,02,02,0,neutral,0.197367,0.11207,0.102576,0.106961,0.195024,0.088106,0.097224,0.100672,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-01-01-02-02-22.npy,96
01-01-01-02-02-23,03-01-01-01-02-02-23,03-01-01-01-02-02-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-02-23.wav,23,test,01,0,neutral,01,02,02,2,happy,0.130224,0.124462,0.172483,0.081561,0.140395,0.090748,0.09291,0.167217,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-01-01-02-02-23.npy,96
01-01-01-02-02-24,03-01-01-01-02-02-24,03-01-01-01-02-02-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-02-02-24.wav,24,test,01,0,neutral,01,02,02,3,sad,0.173775,0.096707,0.08907,0.204864,0.103677,0.066861,0.156,0.109047,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-01-01-02-02-24.npy,96
01-02-01-01-01-21,03-01-02-01-01-01-21,03-01-02-01-01-01-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,21,test,02,1,calm,01,01,01,1,calm,0.151811,0.206453,0.141621,0.135098,0.071786,0.097222,0.107669,0.08834,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-01-01-21.npy,96
01-02-01-01-01-22,03-01-02-01-01-01-22,03-01-02-01-01-01-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-01-22.wav,22,test,02,1,calm,01,01,01,4,angry,0.133784,0.155309,0.140313,0.118152,0.164214,0.117384,0.109006,0.06184,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-01-01-22.npy,96
01-02-01-01-01-23,03-01-02-01-01-01-23,03-01-02-01-01-01-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-01-01-23.wav,23,test,02,1,calm,01,01,01,1,calm,0.165107,0.194973,0.167069,0.100953,0.103769,0.091273,0.076476,0.10038,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-01-01-23.npy,96
01-02-01-01-01-24,03-01-02-01-01-01-24,03-01-02-01-01-01-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-01-01-24.wav,24,test,02,1,calm,01,01,01,3,sad,0.175355,0.142359,0.093115,0.180331,0.077541,0.078726,0.144516,0.108057,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-01-01-24.npy,96
01-02-01-01-02-21,03-01-02-01-01-02-21,03-01-02-01-01-02-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,21,test,02,1,calm,01,01,02,1,calm,0.13664,0.235378,0.138988,0.146241,0.092916,0.095519,0.082826,0.071492,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-01-02-21.npy,96
01-02-01-01-02-22,03-01-02-01-01-02-22,03-01-02-01-01-02-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-02-22.wav,22,test,02,1,calm,01,01,02,3,sad,0.114288,0.138873,0.13971,0.145281,0.144748,0.123787,0.126096,0.067217,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-01-02-22.npy,96
01-02-01-01-02-23,03-01-02-01-01-02-23,03-01-02-01-01-02-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-01-02-23.wav,23,test,02,1,calm,01,01,02,2,happy,0.142962,0.147993,0.192832,0.080993,0.097289,0.130471,0.079529,0.12793,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-01-02-23.npy,96
01-02-01-01-02-24,03-01-02-01-01-02-24,03-01-02-01-01-02-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-01-02-24.wav,24,test,02,1,calm,01,01,02,0,neutral,0.218063,0.135006,0.087676,0.144974,0.085123,0.080797,0.152092,0.096267,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-01-02-24.npy,96
01-02-01-02-01-21,03-01-02-01-02-01-21,03-01-02-01-02-01-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-01-21.wav,21,test,02,1,calm,01,02,01,1,calm,0.148259,0.212612,0.129338,0.134152,0.098479,0.084511,0.1228,0.069848,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-02-01-21.npy,96
01-02-01-02-01-22,03-01-02-01-02-01-22,03-01-02-01-02-01-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-01-22.wav,22,test,02,1,calm,01,02,01,4,angry,0.12171,0.120008,0.104771,0.098888,0.178888,0.148124,0.148711,0.078899,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-02-01-22.npy,96
01-02-01-02-01-23,03-01-02-01-02-01-23,03-01-02-01-02-01-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-01-23.wav,23,test,02,1,calm,01,02,01,2,happy,0.099617,0.161932,0.191624,0.064061,0.116181,0.134585,0.101192,0.130806,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-02-01-23.npy,96
01-02-01-02-01-24,03-01-02-01-02-01-24,03-01-02-01-02-01-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-02-01-24.wav,24,test,02,1,calm,01,02,01,1,calm,0.113184,0.220663,0.091253,0.105644,0.121907,0.106612,0.157376,0.083362,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-02-01-24.npy,96
01-02-01-02-02-21,03-01-02-01-02-02-21,03-01-02-01-02-02-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-02-21.wav,21,test,02,1,calm,01,02,02,1,calm,0.14364,0.242906,0.137668,0.100338,0.088311,0.092734,0.11471,0.079694,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-02-02-21.npy,96
01-02-01-02-02-22,03-01-02-01-02-02-22,03-01-02-01-02-02-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-02-22.wav,22,test,02,1,calm,01,02,02,4,angry,0.134069,0.109674,0.116599,0.166007,0.179112,0.107311,0.120939,0.066288,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-02-02-22.npy,96
01-02-01-02-02-23,03-01-02-01-02-02-23,03-01-02-01-02-02-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-02-23.wav,23,test,02,1,calm,01,02,02,2,happy,0.128338,0.182124,0.18397,0.076514,0.10159,0.093709,0.10118,0.132574,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-02-02-23.npy,96
01-02-01-02-02-24,03-01-02-01-02-02-24,03-01-02-01-02-02-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-02-02-24.wav,24,test,02,1,calm,01,02,02,1,calm,0.156019,0.213247,0.084188,0.107431,0.094137,0.10297,0.140746,0.101263,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-01-02-02-24.npy,96
01-02-02-01-01-21,03-01-02-02-01-01-21,03-01-02-02-01-01-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-01-21.wav,21,test,02,1,calm,02,01,01,1,calm,0.103878,0.229964,0.137144,0.139124,0.091001,0.127315,0.096995,0.074579,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-01-01-21.npy,96
01-02-02-01-01-22,03-01-02-02-01-01-22,03-01-02-02-01-01-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-01-22.wav,22,test,02,1,calm,02,01,01,1,calm,0.085424,0.191264,0.13775,0.111818,0.149513,0.131428,0.125359,0.067443,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-01-01-22.npy,96
01-02-02-01-01-23,03-01-02-02-01-01-23,03-01-02-02-01-01-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-01-23.wav,23,test,02,1,calm,02,01,01,2,happy,0.130898,0.184062,0.204795,0.082325,0.101752,0.095473,0.087646,0.113048,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-01-01-23.npy,96
01-02-02-01-01-24,03-01-02-02-01-01-24,03-01-02-02-01-01-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-01-24.wav,24,test,02,1,calm,02,01,01,3,sad,0.122833,0.172044,0.102962,0.197042,0.109578,0.064998,0.127431,0.103111,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-01-01-24.npy,96
01-02-02-01-02-21,03-01-02-02-01-02-21,03-01-02-02-01-02-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,21,test,02,1,calm,02,01,02,1,calm,0.113912,0.226964,0.121843,0.142583,0.10464,0.093841,0.124512,0.071704,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-01-02-21.npy,96
01-02-02-01-02-22,03-01-02-02-01-02-22,03-01-02-02-01-02-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-02-22.wav,22,test,02,1,calm,02,01,02,2,happy,0.073111,0.162462,0.169563,0.09291,0.149194,0.139622,0.122768,0.09037,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-01-02-22.npy,96
01-02-02-01-02-23,03-01-02-02-01-02-23,03-01-02-02-01-02-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-02-23.wav,23,test,02,1,calm,02,01,02,2,happy,0.141204,0.152527,0.219012,0.112508,0.07925,0.093659,0.093348,0.108492,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-01-02-23.npy,96
01-02-02-01-02-24,03-01-02-02-01-02-24,03-01-02-02-01-02-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-02-24.wav,24,test,02,1,calm,02,01,02,3,sad,0.143609,0.171538,0.092735,0.226772,0.094153,0.097919,0.097086,0.076188,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-01-02-24.npy,96
01-02-02-02-01-21,03-01-02-02-02-01-21,03-01-02-02-02-01-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,21,test,02,1,calm,02,02,01,1,calm,0.135865,0.208002,0.150183,0.123149,0.122489,0.077769,0.119045,0.063498,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-02-01-21.npy,96
01-02-02-02-01-22,03-01-02-02-02-01-22,03-01-02-02-02-01-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-01-22.wav,22,test,02,1,calm,02,02,01,1,calm,0.117077,0.20863,0.106898,0.107178,0.150095,0.137534,0.111448,0.06114,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-02-01-22.npy,96
01-02-02-02-01-23,03-01-02-02-02-01-23,03-01-02-02-02-01-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-01-23.wav,23,test,02,1,calm,02,02,01,2,happy,0.106881,0.148462,0.184612,0.061605,0.115133,0.128658,0.10421,0.150439,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-02-01-23.npy,96
01-02-02-02-01-24,03-01-02-02-02-01-24,03-01-02-02-02-01-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-02-01-24.wav,24,test,02,1,calm,02,02,01,1,calm,0.137541,0.207517,0.104817,0.147267,0.092308,0.080416,0.146532,0.083602,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-02-01-24.npy,96
01-02-02-02-02-21,03-01-02-02-02-02-21,03-01-02-02-02-02-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-02-21.wav,21,test,02,1,calm,02,02,02,1,calm,0.113931,0.197783,0.15651,0.130923,0.117749,0.081749,0.133339,0.068017,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-02-02-21.npy,96
01-02-02-02-02-22,03-01-02-02-02-02-22,03-01-02-02-02-02-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-02-22.wav,22,test,02,1,calm,02,02,02,1,calm,0.131544,0.210929,0.108689,0.109808,0.159536,0.117289,0.10056,0.061644,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-02-02-22.npy,96
01-02-02-02-02-23,03-01-02-02-02-02-23,03-01-02-02-02-02-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-02-23.wav,23,test,02,1,calm,02,02,02,1,calm,0.150343,0.16901,0.161174,0.078258,0.144654,0.127799,0.073512,0.09525,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-02-02-23.npy,96
01-02-02-02-02-24,03-01-02-02-02-02-24,03-01-02-02-02-02-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-02-02-24.wav,24,test,02,1,calm,02,02,02,1,calm,0.103978,0.202019,0.088115,0.155905,0.120594,0.101014,0.144999,0.083376,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-02-02-02-02-24.npy,96
01-03-01-01-01-21,03-01-03-01-01-01-21,03-01-03-01-01-01-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,21,test,03,2,happy,01,01,01,2,happy,0.111191,0.172903,0.208231,0.10958,0.09031,0.07884,0.109932,0.119014,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-01-01-21.npy,96
01-03-01-01-01-22,03-01-03-01-01-01-22,03-01-03-01-01-01-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-01-22.wav,22,test,03,2,happy,01,01,01,5,fearful,0.111464,0.099892,0.149651,0.073643,0.149421,0.17156,0.142938,0.101431,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-01-01-22.npy,96
01-03-01-01-01-23,03-01-03-01-01-01-23,03-01-03-01-01-01-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-01-23.wav,23,test,03,2,happy,01,01,01,7,surprise,0.115154,0.087847,0.125087,0.116292,0.146732,0.091312,0.099991,0.217584,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-01-01-23.npy,96
01-03-01-01-01-24,03-01-03-01-01-01-24,03-01-03-01-01-01-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-01-24.wav,24,test,03,2,happy,01,01,01,0,neutral,0.16254,0.073997,0.12756,0.158603,0.114817,0.076189,0.125791,0.160502,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-01-01-24.npy,96
01-03-01-01-02-21,03-01-03-01-01-02-21,03-01-03-01-01-02-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,21,test,03,2,happy,01,01,02,2,happy,0.109936,0.184807,0.221637,0.100199,0.096836,0.086068,0.105795,0.094722,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-01-02-21.npy,96
01-03-01-01-02-22,03-01-03-01-01-02-22,03-01-03-01-01-02-22,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-02-22.wav,22,test,03,2,happy,01,01,02,2,happy,0.086552,0.111677,0.225759,0.065153,0.125357,0.134318,0.11666,0.134524,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-01-02-22.npy,96
01-03-01-01-02-23,03-01-03-01-01-02-23,03-01-03-01-01-02-23,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-02-23.wav,23,test,03,2,happy,01,01,02,2,happy,0.124628,0.154618,0.179596,0.096995,0.109098,0.100967,0.071198,0.1629,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-01-02-23.npy,96
01-03-01-01-02-24,03-01-03-01-01-02-24,03-01-03-01-01-02-24,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-02-24.wav,24,test,03,2,happy,01,01,02,6,disgust,0.10693,0.127111,0.141336,0.128781,0.094506,0.065448,0.179373,0.156515,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-01-02-24.npy,96
01-03-01-02-01-21,03-01-03-01-02-01-21,03-01-03-01-02-01-21,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,21,test,03,2,happy,01,02,01,2,happy,0.131618,0.167057,0.211469,0.121012,0.109361,0.07399,0.106701,0.078792,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/test/03-01-03-01-02-01-21.npy,96
